MSA name,Output
1828.ID_260:binShort:3_left_left__REDUCED__19494-19544___19530-19570__DOTS_1,no significant pairs
1829.ID_261_left__REDUCED__18623-18823___19004-19083__DOTS_1,no significant pairs
183.ID_1099_left__REDUCED__17098-17159___17211-17268__DOTS_1,no significant pairs
1830.ID_261:binLong:21_left_left__REDUCED__1942-1991___2071-2124__DOTS_1,no significant pairs
1831.ID_261:binShort:3_left_left__REDUCED__19392-19440___19420-19491__DOTS_1,no significant pairs
1832.ID_261:binShort:4_left_left__REDUCED__20153-20211___20197-20230__DOTS_1,no significant pairs
1833.ID_262_left__REDUCED__1018-1234___1237-1310__DOTS_1,no significant pairs
1834.ID_262:binShort:1_left_left__REDUCED__21274-21321___21304-21353__DOTS_1,no significant pairs
1835.ID_262:binShort:2_left_left__REDUCED__11807-11865___11843-11886__DOTS_1,no significant pairs
1836.ID_262:binShort:3_left_left__REDUCED__1087-1125___1115-1181__DOTS_1,no significant pairs
1837.ID_262:binShort:4_left_left__REDUCED__1268-1334___1326-1371__DOTS_1,no significant pairs
1838.ID_263_left__REDUCED__728-766___811-856__DOTS_1,no significant pairs
1839.ID_263:binShort:1_left_left__REDUCED__11799-11868___11844-11891__DOTS_1,no significant pairs
184.ID_109:binLong:10_left_left__REDUCED__26447-26527___26978-27033__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1840.ID_263:binShort:4_left_left__REDUCED__22015-22063___22052-22090__DOTS_1,no significant pairs
1841.ID_264_left__REDUCED__28817-28886___28943-29002__DOTS_1,no significant pairs
1842.ID_264:binLong:66_left_left__REDUCED__2962-3027___3097-3143__DOTS_1,no significant pairs
1843.ID_264:binShort:1_left_left__REDUCED__4956-5012___4962-5042__DOTS_1,no significant pairs
1844.ID_264:binShort:3_left_left__REDUCED__27164-27215___27192-27250__DOTS_1,no significant pairs
1845.ID_265_left__REDUCED__14020-14099___14216-14264__DOTS_1,no significant pairs
1846.ID_265:binLong:1_left_left__REDUCED__28436-28507___28719-28780__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1847.ID_265:binShort:1_left_left__REDUCED__8675-8749___8697-8773__DOTS_1,no significant pairs
1848.ID_265:binShort:3_left_left__REDUCED__27860-27893___27882-27930__DOTS_1,no significant pairs
1849.ID_266_left__REDUCED__8946-9007___9238-9295__DOTS_1,no significant pairs
185.ID_109:binLong:21_left_left__REDUCED__5607-5673___9083-9129__DOTS_1,no significant pairs
1850.ID_266:binLong:11_left_left__REDUCED__5211-5275___5603-5684__DOTS_1,no significant pairs
1851.ID_266:binLong:4_left_left__REDUCED__9550-9602___10901-10968__DOTS_1,no significant pairs
1852.ID_266:binLong:55_left_left__REDUCED__2519-2564___2611-2683__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1853.ID_266:binShort:1_left_left__REDUCED__7489-7525___7510-7558__DOTS_1,no significant pairs
1854.ID_267_left__REDUCED__5878-5940___7464-7504__DOTS_1,no significant pairs
1855.ID_267:binLong:2_left_left__REDUCED__5273-5353___5498-5566__DOTS_1,no significant pairs
1856.ID_267:binLong:6_left_left__REDUCED__4058-4118___5057-5105__DOTS_1,no significant pairs
1857.ID_267:binLong:9_left_left__REDUCED__3107-3148___3623-3684__DOTS_1,no significant pairs
1858.ID_267:binShort:1_left_left__REDUCED__10609-10676___10658-10712__DOTS_1,no significant pairs
1859.ID_267:binShort:4_left_left__REDUCED__29305-29370___29355-29410__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
186.ID_109:binLong:6_left_left__REDUCED__14962-15026___15035-15104__DOTS_1,no significant pairs
1860.ID_268_left__REDUCED__12600-12660___12649-12716__DOTS_1,no significant pairs
1861.ID_268:binLong:13_left_left__REDUCED__11901-11957___12143-12190__DOTS_1,no significant pairs
1862.ID_268:binLong:19_left_left__REDUCED__5270-5317___5435-5511__DOTS_1,no significant pairs
1863.ID_268:binLong:29_left_left__REDUCED__1101-1154___1166-1211__DOTS_1,no significant pairs
1864.ID_268:binLong:4_left_left__REDUCED__1930-2004___2915-2977__DOTS_1,no significant pairs
1865.ID_268:binShort:1_left_left__REDUCED__1483-1563___1546-1601__DOTS_1,no significant pairs
1866.ID_268:binShort:2_left_left__REDUCED__28282-28351___28302-28367__DOTS_1,no significant pairs
1867.ID_268:binShort:4_left_left__REDUCED__13789-13813___13807-13866__DOTS_1,no significant pairs
1868.ID_269_left__REDUCED__3735-3837___3854-3928__DOTS_1,no significant pairs
1869.ID_269:binLong:23_left_left__REDUCED__4365-4424___4693-4783__DOTS_1,no significant pairs
187.ID_109:binShort:1_left_left__REDUCED__6276-6318___6302-6356__DOTS_1,no significant pairs
1870.ID_269:binLong:5_left_left__REDUCED__2649-2715___3054-3119__DOTS_1,no significant pairs
1871.ID_269:binLong:55_left_left__REDUCED__7581-7645___8208-8267__DOTS_1,no significant pairs
1872.ID_269:binLong:68_left_left__REDUCED__832-897___898-967__DOTS_1,no significant pairs
1873.ID_26:binLong:11_left_left__REDUCED__16676-16751___17420-17483__DOTS_1,no significant pairs
1874.ID_26:binLong:55_left_left__REDUCED__13932-14021___14280-14345__DOTS_1,no significant pairs
1875.ID_26:binLong:6_left_left__REDUCED__4331-4424___4821-4887__DOTS_1,no significant pairs
1876.ID_26:binLong:7_left_left__REDUCED__13546-13648___14505-14617__DOTS_1,no significant pairs
1877.ID_26:binShort:1_left_left__REDUCED__971-1052___1025-1076__DOTS_1,no significant pairs
1878.ID_26:binShort:3_left_left__REDUCED__7570-7630___7612-7667__DOTS_1,no significant pairs
1879.ID_26:binShort:4_left_left__REDUCED__15706-15767___15747-15784__DOTS_1,no significant pairs
188.ID_109:binShort:3_left_left__REDUCED__16607-16652___16632-16701__DOTS_1,no significant pairs
1880.ID_27_left__REDUCED__15880-15935___15989-16053__DOTS_1,no significant pairs
1881.ID_270_left__REDUCED__6113-6171___6225-6282__DOTS_1,no significant pairs
1882.ID_270:binShort:1_left_left__REDUCED__29195-29249___29231-29281__DOTS_1,no significant pairs
1883.ID_270:binShort:3_left_left__REDUCED__12023-12078___12041-12101__DOTS_1,no significant pairs
1884.ID_270:binShort:4_left_left__REDUCED__7966-8010___7995-8074__DOTS_1,no significant pairs
1885.ID_271_left__REDUCED__7940-7990___8059-8126__DOTS_1,no significant pairs
1886.ID_271:binLong:12_left_left__REDUCED__11464-11551___11713-11787__DOTS_1,no significant pairs
1887.ID_271:binLong:3_left_left__REDUCED__19647-19692___20046-20108__DOTS_1,no significant pairs
1888.ID_271:binLong:69_left_left__REDUCED__1150-1244___1285-1323__DOTS_1,no significant pairs
1889.ID_271:binShort:1_left_left__REDUCED__7990-8016___8010-8084__DOTS_1,no significant pairs
189.ID_109:binShort:4_left_left__REDUCED__6588-6628___6612-6677__DOTS_1,no significant pairs
1890.ID_271:binShort:3_left_left__REDUCED__8367-8433___8409-8473__DOTS_1,no significant pairs
1891.ID_271:binShort:4_left_left__REDUCED__8691-8773___8732-8806__DOTS_1,no significant pairs
1892.ID_272_left__REDUCED__13360-13432___14787-14849__DOTS_1,no significant pairs
1893.ID_272:binLong:12_left_left__REDUCED__7690-7756___7768-7823__DOTS_1,no significant pairs
1894.ID_272:binLong:22_left_left__REDUCED__16700-16757___17430-17502__DOTS_1,no significant pairs
1895.ID_272:binShort:2_left_left__REDUCED__19415-19473___19464-19516__DOTS_1,no significant pairs
1896.ID_272:binShort:4_left_left__REDUCED__13969-14018___14011-14072__DOTS_1,no significant pairs
1897.ID_273_left__REDUCED__11656-11780___11797-11856__DOTS_1,no significant pairs
1898.ID_273:binLong:55_left_left__REDUCED__29705-29766___29728-29800__DOTS_1,no significant pairs
1899.ID_273:binShort:1_left_left__REDUCED__940-1019___963-1030__DOTS_1,no significant pairs
19.ID_100:binLong:6_left_left__REDUCED__8334-8406___8507-8579__DOTS_1,no significant pairs
190.ID_10:binLong:13_left_left__REDUCED__18590-18661___21042-21093__DOTS_1,no significant pairs
1900.ID_273:binShort:2_left_left__REDUCED__8397-8452___8432-8486__DOTS_1,no significant pairs
1901.ID_274_left__REDUCED__16428-16500___16549-16619__DOTS_1,no significant pairs
1902.ID_274:binLong:14_left_left__REDUCED__2107-2174___2205-2259__DOTS_1,no significant pairs
1903.ID_274:binLong:18_left_left__REDUCED__10397-10440___10603-10664__DOTS_1,no significant pairs
1904.ID_274:binLong:23_left_left__REDUCED__15390-15446___17426-17475__DOTS_1,no significant pairs
1905.ID_274:binLong:25_left_left__REDUCED__9428-9481___9883-9944__DOTS_1,no significant pairs
1906.ID_274:binLong:55_left_left__REDUCED__15481-15542___15532-15592__DOTS_1,no significant pairs
1907.ID_274:binShort:2_left_left__REDUCED__8674-8756___8692-8773__DOTS_1,no significant pairs
1908.ID_274:binShort:3_left_left__REDUCED__12054-12107___12081-12143__DOTS_1,no significant pairs
1909.ID_275_left__REDUCED__3471-3543___3574-3624__DOTS_1,no significant pairs
191.ID_10:binLong:23_left_left__REDUCED__28430-28513___28800-28923__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1910.ID_275:binLong:13_left_left__REDUCED__11213-11267___12014-12064__DOTS_1,no significant pairs
1911.ID_276_left__REDUCED__2882-3036___3053-3132__DOTS_1,no significant pairs
1912.ID_276:binLong:12_left_left__REDUCED__11349-11387___11809-11872__DOTS_1,no significant pairs
1913.ID_276:binLong:3_left_left__REDUCED__11812-11872___12045-12096__DOTS_1,no significant pairs
1914.ID_277_left__REDUCED__2030-2084___5676-5738__DOTS_1,no significant pairs
1915.ID_277:binLong:1_left_left__REDUCED__19678-19746___20064-20112__DOTS_1,no significant pairs
1916.ID_277:binLong:44_left_left__REDUCED__26981-27049___27067-27123__DOTS_1,no significant pairs
1917.ID_277:binShort:2_left_left__REDUCED__877-920___914-951__DOTS_1,no significant pairs
1918.ID_277:binShort:3_left_left__REDUCED__27860-27912___27900-27969__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1919.ID_277:binShort:4_left_left__REDUCED__4272-4344___4321-4367__DOTS_1,no significant pairs
192.ID_10:binLong:25_left_left__REDUCED__10380-10445___10529-10595__DOTS_1,no significant pairs
1920.ID_278_left__REDUCED__16638-16723___16981-17030__DOTS_1,no significant pairs
1921.ID_278:binLong:5_left_left__REDUCED__17542-17636___18124-18184__DOTS_1,no significant pairs
1922.ID_278:binLong:9_left_left__REDUCED__10108-10187___10291-10349__DOTS_1,no significant pairs
1923.ID_278:binShort:1_left_left__REDUCED__13149-13210___13193-13257__DOTS_1,no significant pairs
1924.ID_278:binShort:2_left_left__REDUCED__18396-18437___18422-18481__DOTS_1,no significant pairs
1925.ID_279_left__REDUCED__17108-17162___17173-17321__DOTS_1,no significant pairs
1926.ID_279:binLong:5_left_left__REDUCED__6096-6143___6402-6454__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1927.ID_279:binLong:64_left_left__REDUCED__3200-3272___3599-3640__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1928.ID_279:binShort:1_left_left__REDUCED__4066-4110___4094-4145__DOTS_1,no significant pairs
1929.ID_279:binShort:2_left_left__REDUCED__11351-11408___11391-11452__DOTS_1,no significant pairs
193.ID_10:binLong:55_left_left__REDUCED__3486-3567___3577-3619__DOTS_1,no significant pairs
1930.ID_279:binShort:4_left_left__REDUCED__2530-2580___2567-2631__DOTS_1,no significant pairs
1931.ID_27:binLong:11_left_left__REDUCED__13528-13638___14606-14699__DOTS_1,no significant pairs
1932.ID_27:binLong:17_left_left__REDUCED__12446-12505___12601-12639__DOTS_1,no significant pairs
1933.ID_27:binLong:23_left_left__REDUCED__11279-11342___12039-12098__DOTS_1,no significant pairs
1934.ID_27:binLong:27_left_left__REDUCED__27778-27846___29145-29246__DOTS_1,no significant pairs
1935.ID_27:binLong:4_left_left__REDUCED__8321-8401___8799-8859__DOTS_1,no significant pairs
1936.ID_27:binLong:55_left_left__REDUCED__11316-11392___11818-11868__DOTS_1,no significant pairs
1937.ID_27:binLong:7_left_left__REDUCED__10404-10482___10535-10607__DOTS_1,no significant pairs
1938.ID_27:binShort:1_left_left__REDUCED__11842-11894___11877-11934__DOTS_1,no significant pairs
1939.ID_27:binShort:4_left_left__REDUCED__15006-15069___15056-15112__DOTS_1,no significant pairs
194.ID_10:binLong:6_left_left__REDUCED__9398-9481___10123-10183__DOTS_1,no significant pairs
1940.ID_28_left__REDUCED__6089-6147___6287-6354__DOTS_1,no significant pairs
1941.ID_280_left__REDUCED__17444-17500___17497-17567__DOTS_1,no significant pairs
1942.ID_280:binLong:11_left_left__REDUCED__9372-9457___10133-10181__DOTS_1,no significant pairs
1943.ID_280:binLong:9_left_left__REDUCED__3757-3806___3857-3953__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1944.ID_280:binShort:1_left_left__REDUCED__23131-23173___23165-23208__DOTS_1,no significant pairs
1945.ID_280:binShort:3_left_left__REDUCED__24596-24646___24637-24673__DOTS_1,no significant pairs
1946.ID_281_left__REDUCED__3220-3299___3336-3396__DOTS_1,no significant pairs
1947.ID_281:binShort:1_left_left__REDUCED__4229-4285___4255-4320__DOTS_1,no significant pairs
1948.ID_281:binShort:4_left_left__REDUCED__12199-12241___12228-12292__DOTS_1,no significant pairs
1949.ID_282_left__REDUCED__3221-3298___3327-3392__DOTS_1,no significant pairs
195.ID_10:binLong:9_left_left__REDUCED__28315-28393___28934-29068__DOTS_1,no significant pairs
1950.ID_282:binLong:4_left_left__REDUCED__9378-9465___10148-10183__DOTS_1,no significant pairs
1951.ID_282:binShort:1_left_left__REDUCED__1728-1780___1750-1810__DOTS_1,no significant pairs
1952.ID_282:binShort:4_left_left__REDUCED__1270-1320___1308-1365__DOTS_1,no significant pairs
1953.ID_283_left__REDUCED__6114-6180___6171-6250__DOTS_1,no significant pairs
1954.ID_283:binLong:13_left_left__REDUCED__16961-17036___17377-17447__DOTS_1,no significant pairs
1955.ID_283:binLong:15_left_left__REDUCED__11826-11894___12203-12280__DOTS_1,no significant pairs
1956.ID_283:binLong:2_left_left__REDUCED__7533-7601___8248-8328__DOTS_1,no significant pairs
1957.ID_283:binLong:26_left_left__REDUCED__3699-3738___5679-5735__DOTS_1,no significant pairs
1958.ID_283:binLong:71_left_left__REDUCED__28407-28506___28772-28843__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1959.ID_283:binLong:72_left_left__REDUCED__7047-7114___7123-7164__DOTS_1,no significant pairs
196.ID_10:binShort:3_left_left__REDUCED__6007-6069___6026-6089__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1960.ID_283:binShort:4_left_left__REDUCED__27171-27206___27194-27250__DOTS_1,no significant pairs
1961.ID_284_left__REDUCED__28307-28365___29004-29092__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1962.ID_284:binLong:18_left_left__REDUCED__27786-27837___29145-29231__DOTS_1,no significant pairs
1963.ID_284:binLong:51_left_left__REDUCED__4408-4460___4651-4696__DOTS_1,no significant pairs
1964.ID_284:binLong:9_left_left__REDUCED__3721-3787___3913-3978__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1965.ID_285_left__REDUCED__8905-8952___10151-10203__DOTS_1,no significant pairs
1966.ID_285:binLong:22_left_left__REDUCED__6858-6916___7175-7231__DOTS_1,no significant pairs
1967.ID_285:binLong:8_left_left__REDUCED__16614-16685___16998-17032__DOTS_1,no significant pairs
1968.ID_285:binShort:2_left_left__REDUCED__5230-5296___5278-5325__DOTS_1,no significant pairs
1969.ID_285:binShort:3_left_left__REDUCED__18738-18792___18782-18837__DOTS_1,no significant pairs
197.ID_10:binShort:4_left_left__REDUCED__23273-23335___23308-23377__DOTS_1,no significant pairs
1970.ID_286_left__REDUCED__2982-3083___4734-4800__DOTS_1,no significant pairs
1971.ID_286:binShort:1_left_left__REDUCED__18465-18539___18504-18563__DOTS_1,no significant pairs
1972.ID_286:binShort:4_left_left__REDUCED__11699-11762___11748-11802__DOTS_1,no significant pairs
1973.ID_287_left__REDUCED__4123-4197___5189-5242__DOTS_1,no significant pairs
1974.ID_287:binLong:18_left_left__REDUCED__28383-28459___28964-29023__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1975.ID_287:binShort:2_left_left__REDUCED__2178-2227___2205-2265__DOTS_1,no significant pairs
1976.ID_288_left__REDUCED__29606-29653___29836-29888__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1977.ID_288:binLong:4_left_left__REDUCED__20096-20151___21729-21790__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
1978.ID_288:binLong:7_left_left__REDUCED__20219-20284___20387-20434__DOTS_1,no significant pairs
1979.ID_288:binShort:1_left_left__REDUCED__10901-10951___10934-10991__DOTS_1,no significant pairs
198.ID_11_left__REDUCED__28260-28303___29125-29176__DOTS_1,no significant pairs
1980.ID_288:binShort:3_left_left__REDUCED__8684-8753___8722-8784__DOTS_1,no significant pairs
1981.ID_289_left__REDUCED__11834-11889___11906-11972__DOTS_1,no significant pairs
1982.ID_289:binLong:5_left_left__REDUCED__10382-10440___10598-10663__DOTS_1,no significant pairs
1983.ID_289:binShort:2_left_left__REDUCED__17452-17509___17490-17553__DOTS_1,no significant pairs
1984.ID_28:binLong:26_left_left__REDUCED__28416-28504___28918-28997__DOTS_1,no significant pairs
1985.ID_28:binLong:3_left_left__REDUCED__1083-1162___1233-1305__DOTS_1,no significant pairs
1986.ID_28:binLong:55_left_left__REDUCED__4432-4537___4533-4699__DOTS_1,no significant pairs
1987.ID_28:binLong:7_left_left__REDUCED__16674-16768___17430-17496__DOTS_1,no significant pairs
1988.ID_28:binLong:9_left_left__REDUCED__11917-11983___12023-12084__DOTS_1,no significant pairs
1989.ID_28:binShort:4_left_left__REDUCED__5025-5096___5077-5118__DOTS_1,no significant pairs
199.ID_110_left__REDUCED__28281-28374___29104-29158__DOTS_1,no significant pairs
1990.ID_29_left__REDUCED__1157-1237___1285-1329__DOTS_1,no significant pairs
1991.ID_290_left__REDUCED__2252-2338___2347-2419__DOTS_1,no significant pairs
1992.ID_290:binLong:12_left_left__REDUCED__16219-16282___16356-16421__DOTS_1,no significant pairs
1993.ID_290:binLong:55_left_left__REDUCED__28035-28101___28069-28143__DOTS_1,no significant pairs
1994.ID_290:binShort:2_left_left__REDUCED__23786-23839___23829-23878__DOTS_1,no significant pairs
1995.ID_290:binShort:4_left_left__REDUCED__29695-29733___29707-29782__DOTS_1,no significant pairs
1996.ID_291_left__REDUCED__2912-2977___3003-3041__DOTS_1,no significant pairs
1997.ID_291:binLong:1_left_left__REDUCED__10397-10445___10605-10665__DOTS_1,no significant pairs
